# Wind Estimator
#
# Q = diag( 0.01000000 0.01000000 0.01000000 0.00010000 0.00010000 0.00010000 0.00000001 )
# R = diag( 0.25000000 0.25000000 0.25000000 0.25000000 0.00000400 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az q1 q2 q3 q4 vkx vky vkz va aoa u v w wx wy wz vas t
0.01164 0.01756 0.11313 -0.714 1.658 -0.725 -0.9769 -0.0924 -0.0223 -0.1912 10.27707 6.15932 0.02858 15.59191 0.01300 15.730 0.047 0.196 -4.194 0.118 -0.068 0.984 437900
0.00839 0.01758 0.11354 -0.669 1.586 -0.800 -0.9759 -0.0911 -0.0227 -0.1969 10.22728 6.27492 0.03036 15.60802 0.01092 15.741 0.040 0.167 -4.196 0.116 -0.067 0.984 438000
0.01369 0.01759 0.11384 -0.702 1.712 -0.831 -0.9746 -0.0932 -0.0236 -0.2022 10.13431 6.49077 0.03106 15.43432 0.01121 15.730 0.053 0.168 -4.197 0.116 -0.067 0.984 438100
0.01181 0.01857 0.11530 -0.684 1.583 -0.764 -0.9735 -0.0920 -0.0240 -0.2081 10.08008 6.60485 0.03094 15.48592 0.01245 15.726 0.042 0.187 -4.197 0.116 -0.066 0.984 438200
0.01190 0.01858 0.11530 -0.769 1.668 -0.832 -0.9721 -0.0940 -0.0248 -0.2133 9.98800 6.81504 0.03604 15.58824 0.01172 15.736 0.052 0.177 -4.199 0.114 -0.066 0.984 438300
0.00973 0.01981 0.11655 -0.766 1.620 -0.820 -0.9710 -0.0926 -0.0251 -0.2191 9.93539 6.92815 0.03919 15.55521 0.01262 15.740 0.045 0.190 -4.201 0.113 -0.066 0.984 438400
0.00983 0.01981 0.11654 -0.759 1.708 -0.798 -0.9696 -0.0945 -0.0261 -0.2243 9.83293 7.14152 0.04066 15.52969 0.01104 15.745 0.057 0.168 -4.202 0.112 -0.065 0.984 438500
0.01082 0.01982 0.11738 -0.765 1.672 -0.862 -0.9683 -0.0931 -0.0264 -0.2303 9.77545 7.25662 0.03852 15.35522 0.00966 15.726 0.050 0.146 -4.201 0.114 -0.064 0.984 438600
0.01091 0.01984 0.11738 -0.839 1.712 -0.793 -0.9668 -0.0952 -0.0275 -0.2356 9.66375 7.47023 0.04459 15.38245 0.01189 15.714 0.061 0.177 -4.201 0.115 -0.063 0.984 438700
0.01097 0.02082 0.11859 -0.881 1.667 -0.820 -0.9654 -0.0938 -0.0279 -0.2418 9.60085 7.58625 0.04736 15.48384 0.01136 15.714 0.057 0.172 -4.201 0.114 -0.062 0.984 438800
0.01434 0.02084 0.11915 -0.909 1.695 -0.772 -0.9638 -0.0960 -0.0291 -0.2470 9.48361 7.79832 0.04977 15.52573 0.01236 15.721 0.069 0.186 -4.202 0.113 -0.062 0.984 438900
0.01024 0.02084 0.12065 -0.822 1.701 -0.720 -0.9623 -0.0947 -0.0294 -0.2531 9.41629 7.91706 0.05070 15.49568 0.01315 15.730 0.064 0.199 -4.203 0.113 -0.062 0.984 439000
0.01776 0.02183 0.12091 -1.009 1.657 -0.778 -0.9606 -0.0969 -0.0306 -0.2586 9.29091 8.12916 0.05118 15.41848 0.01291 15.715 0.073 0.196 -4.203 0.114 -0.061 0.984 439100
0.01572 0.02184 0.12116 -0.913 1.646 -0.903 -0.9590 -0.0959 -0.0310 -0.2647 9.22329 8.24539 0.04911 15.47352 0.01081 15.718 0.063 0.165 -4.203 0.114 -0.060 0.984 439200
0.01474 0.02185 0.12229 -1.004 1.697 -0.831 -0.9573 -0.0981 -0.0323 -0.2701 9.09295 8.46060 0.04880 15.65460 0.01088 15.743 0.075 0.163 -4.205 0.110 -0.060 0.984 439300
0.01281 0.02186 0.12351 -1.058 1.676 -0.769 -0.9556 -0.0968 -0.0326 -0.2765 9.01493 8.57449 0.05066 15.37405 0.01355 15.722 0.071 0.202 -4.205 0.112 -0.059 0.984 439400
0.01073 0.02307 0.12379 -1.133 1.607 -0.815 -0.9537 -0.0989 -0.0336 -0.2820 8.88300 8.78838 0.05063 15.48558 0.01248 15.715 0.078 0.190 -4.206 0.112 -0.059 0.984 439500
0.01296 0.02405 0.12471 -1.094 1.569 -0.764 -0.9520 -0.0974 -0.0339 -0.2882 8.81072 8.90574 0.04985 15.32734 0.01313 15.693 0.065 0.199 -4.204 0.114 -0.058 0.984 439600
0.01306 0.02309 0.12471 -1.113 1.629 -0.823 -0.9501 -0.0995 -0.0353 -0.2937 8.66311 9.11383 0.04761 15.42805 0.01072 15.692 0.073 0.164 -4.204 0.115 -0.058 0.984 439700
0.01404 0.02408 0.12555 -1.063 1.602 -0.773 -0.9482 -0.0981 -0.0356 -0.3001 8.57893 9.22433 0.04774 15.43815 0.01309 15.696 0.062 0.196 -4.205 0.115 -0.057 0.984 439800
0.01648 0.02408 0.12648 -1.164 1.612 -0.873 -0.9461 -0.1004 -0.0370 -0.3057 8.42875 9.43713 0.04910 15.36806 0.01275 15.686 0.066 0.192 -4.204 0.117 -0.057 0.984 439900
0.01201 0.02531 0.12704 -1.266 1.544 -0.822 -0.9441 -0.0990 -0.0372 -0.3123 8.34437 9.55216 0.04779 15.51326 0.01172 15.690 0.060 0.178 -4.205 0.116 -0.056 0.984 440000
0.01963 0.02531 0.12804 -1.173 1.692 -0.914 -0.9419 -0.1013 -0.0387 -0.3180 8.18755 9.75964 0.04848 15.51745 0.01478 15.709 0.067 0.220 -4.206 0.115 -0.057 0.984 440100
0.01757 0.02630 0.12829 -1.203 1.682 -0.831 -0.9397 -0.1001 -0.0391 -0.3245 8.10062 9.87548 0.04916 15.52960 0.01302 15.724 0.063 0.199 -4.207 0.114 -0.057 0.984 440200
0.01881 0.02631 0.12937 -1.209 1.690 -0.829 -0.9374 -0.1024 -0.0407 -0.3302 7.92971 10.08235 0.04722 15.69134 0.01275 15.759 0.072 0.194 -4.209 0.111 -0.057 0.984 440300
0.01700 0.02632 0.13156 -1.413 1.601 -0.817 -0.9352 -0.1011 -0.0411 -0.3368 7.83419 10.19679 0.04793 15.60140 0.01201 15.760 0.069 0.183 -4.210 0.108 -0.057 0.984 440400
0.01493 0.02632 0.13184 -1.394 1.615 -0.774 -0.9328 -0.1033 -0.0425 -0.3427 7.66489 10.40021 0.04699 15.62467 0.01240 15.769 0.078 0.188 -4.212 0.106 -0.057 0.984 440500
0.01593 0.02731 0.13293 -1.470 1.591 -0.846 -0.9304 -0.1019 -0.0428 -0.3495 7.56684 10.51534 0.04752 15.46459 0.01192 15.752 0.071 0.181 -4.212 0.106 -0.056 0.984 440600
0.01616 0.02732 0.13389 -1.449 1.584 -0.854 -0.9279 -0.1040 -0.0444 -0.3553 7.38635 10.71420 0.04770 15.48091 0.01301 15.744 0.073 0.195 -4.213 0.106 -0.056 0.984 440700
0.01616 0.02733 0.13486 -1.441 1.637 -0.835 -0.9255 -0.1024 -0.0446 -0.3620 7.28334 10.82478 0.04992 15.68371 0.01420 15.769 0.066 0.214 -4.214 0.103 -0.057 0.984 440800
0.02150 0.02733 0.13541 -1.537 1.510 -0.830 -0.9228 -0.1047 -0.0463 -0.3679 7.09548 11.02229 0.04864 15.47760 0.01265 15.752 0.067 0.193 -4.215 0.103 -0.056 0.984 440900
0.01750 0.02856 0.13591 -1.393 1.592 -0.747 -0.9202 -0.1034 -0.0466 -0.3746 6.99037 11.13055 0.04852 15.52465 0.01305 15.760 0.053 0.198 -4.215 0.102 -0.056 0.984 441000
0.02610 0.02857 0.13678 -1.584 1.565 -0.836 -0.9174 -0.1060 -0.0485 -0.3806 6.78958 11.33035 0.04676 15.51862 0.01376 15.756 0.059 0.208 -4.216 0.102 -0.056 0.984 441100
0.02178 0.02956 0.13855 -1.476 1.597 -0.821 -0.9146 -0.1049 -0.0489 -0.3874 6.67708 11.44012 0.04627 15.56646 0.01162 15.768 0.046 0.178 -4.217 0.100 -0.056 0.984 441200
0.02202 0.02957 0.13952 -1.618 1.581 -0.755 -0.9117 -0.1073 -0.0508 -0.3934 6.46668 11.63389 0.04795 15.54831 0.01269 15.770 0.055 0.192 -4.218 0.099 -0.056 0.984 441300
0.01914 0.03056 0.14111 -1.570 1.548 -0.762 -0.9088 -0.1059 -0.0512 -0.4003 6.35192 11.74004 0.04939 15.58223 0.01241 15.779 0.041 0.189 -4.219 0.097 -0.056 0.984 441400
0.01841 0.03178 0.14220 -1.712 1.554 -0.811 -0.9057 -0.1082 -0.0531 -0.4064 6.13321 11.92999 0.04819 15.50083 0.01172 15.770 0.048 0.178 -4.219 0.097 -0.055 0.984 441500
0.01937 0.03277 0.14304 -1.657 1.522 -0.741 -0.9027 -0.1067 -0.0533 -0.4135 6.01302 12.03717 0.05010 15.48619 0.01241 15.765 0.034 0.188 -4.220 0.097 -0.055 0.984 441600
0.01949 0.03180 0.14304 -1.774 1.576 -0.905 -0.8995 -0.1090 -0.0554 -0.4196 5.78677 12.22233 0.04833 15.79194 0.01289 15.802 0.045 0.194 -4.222 0.091 -0.056 0.985 441700
0.02048 0.03279 0.14413 -1.720 1.535 -0.816 -0.8963 -0.1074 -0.0557 -0.4267 5.65732 12.32623 0.04821 15.50416 0.01196 15.794 0.032 0.183 -4.222 0.091 -0.055 0.985 441800
0.02484 0.03377 0.14456 -1.873 1.552 -0.875 -0.8929 -0.1099 -0.0578 -0.4328 5.42320 12.51120 0.04886 15.58464 0.01262 15.796 0.043 0.190 -4.223 0.089 -0.055 0.985 441900
0.02071 0.03378 0.14607 -1.893 1.567 -0.814 -0.8896 -0.1085 -0.0581 -0.4399 5.29092 12.61376 0.04898 15.55108 0.01297 15.796 0.039 0.197 -4.224 0.088 -0.055 0.985 442000
0.02934 0.03501 0.14717 -2.024 1.426 -0.766 -0.8860 -0.1110 -0.0604 -0.4461 5.04493 12.79225 0.04838 15.58472 0.01199 15.788 0.051 0.183 -4.225 0.086 -0.055 0.985 442100
0.02618 0.03600 0.14855 -1.875 1.374 -0.804 -0.8825 -0.1098 -0.0610 -0.4532 4.90816 12.89074 0.04827 15.58132 0.01247 15.788 0.032 0.189 -4.226 0.084 -0.054 0.985 442200
0.02562 0.03601 0.15085 -1.997 1.430 -0.723 -0.8788 -0.1122 -0.0633 -0.4594 4.65237 13.06247 0.04953 15.64954 0.01371 15.798 0.039 0.208 -4.227 0.081 -0.055 0.985 442300
0.02342 0.03724 0.15211 -2.089 1.448 -0.796 -0.8751 -0.1108 -0.0638 -0.4668 4.51076 13.15924 0.04865 15.50940 0.01075 15.787 0.032 0.166 -4.227 0.081 -0.054 0.985 442400
0.02080 0.03822 0.15369 -2.085 1.450 -0.752 -0.8712 -0.1131 -0.0660 -0.4731 4.24872 13.33140 0.05901 15.52403 0.01295 15.785 0.039 0.195 -4.228 0.080 -0.054 0.985 442500
0.02489 0.03920 0.15413 -2.085 1.342 -0.853 -0.8673 -0.1116 -0.0664 -0.4806 4.10335 13.42396 0.05901 15.51629 0.01409 15.778 0.020 0.213 -4.229 0.080 -0.054 0.985 442600
0.02396 0.03921 0.15550 -2.196 1.405 -0.757 -0.8632 -0.1140 -0.0689 -0.4869 3.83118 13.59204 0.06067 15.39495 0.01160 15.760 0.027 0.179 -4.229 0.082 -0.053 0.985 442700
0.02624 0.04044 0.15715 -2.173 1.174 -0.742 -0.8592 -0.1123 -0.0692 -0.4943 3.67854 13.68123 0.06081 15.66463 0.01341 15.771 0.008 0.203 -4.229 0.078 -0.053 0.985 442800
0.03065 0.04142 0.15782 -2.199 1.325 -0.795 -0.8551 -0.1149 -0.0720 -0.5005 3.39234 13.84098 0.06721 15.50117 0.01400 15.769 0.012 0.213 -4.230 0.078 -0.052 0.985 442900
0.02433 0.04143 0.15961 -2.387 1.223 -0.810 -0.8508 -0.1134 -0.0725 -0.5080 3.23005 13.92888 0.06929 15.62938 0.01155 15.774 0.009 0.178 -4.230 0.075 -0.052 0.985 443000
0.03539 0.04241 0.16040 -2.254 1.272 -0.770 -0.8464 -0.1160 -0.0752 -0.5143 2.93675 14.08045 0.07130 15.50330 0.01420 15.773 0.010 0.214 -4.231 0.075 -0.051 0.985 443100
0.03221 0.04364 0.16178 -2.440 1.182 -0.806 -0.8419 -0.1146 -0.0757 -0.5219 2.77002 14.16370 0.06981 15.48798 0.01365 15.761 0.002 0.208 -4.231 0.075 -0.051 0.985 443200
0.03455 0.04462 0.16371 -2.397 1.256 -0.773 -0.8373 -0.1172 -0.0785 -0.5283 2.46998 14.31102 0.07702 15.54908 0.01367 15.770 0.008 0.208 -4.232 0.074 -0.051 0.985 443300
0.03152 0.04560 0.16629 -2.496 1.211 -0.799 -0.8326 -0.1157 -0.0790 -0.5359 2.30231 14.39042 0.07854 15.49350 0.01135 15.767 -0.002 0.175 -4.232 0.074 -0.049 0.985 443400
0.02864 0.04683 0.16767 -2.545 1.175 -0.790 -0.8277 -0.1182 -0.0820 -0.5423 1.98821 14.52984 0.08638 15.53273 0.01338 15.770 0.004 0.201 -4.233 0.073 -0.049 0.985 443500
0.03312 0.04781 0.16928 -2.634 1.181 -0.673 -0.8229 -0.1166 -0.0825 -0.5499 1.80881 14.60526 0.08988 15.43709 0.01367 15.761 0.001 0.209 -4.233 0.074 -0.048 0.985 443600
0.03120 0.04879 0.17053 -2.609 1.101 -0.711 -0.8179 -0.1192 -0.0856 -0.5563 1.48357 14.73802 0.09059 15.59830 0.01297 15.773 0.008 0.199 -4.233 0.072 -0.047 0.985 443700
0.03132 0.05001 0.17270 -2.598 0.968 -0.737 -0.8128 -0.1174 -0.0860 -0.5641 1.30065 14.80981 0.09039 15.46117 0.01273 15.761 -0.012 0.195 -4.233 0.073 -0.046 0.985 443800
0.03909 0.05100 0.17270 -2.699 1.038 -0.793 -0.8074 -0.1201 -0.0895 -0.5707 0.95845 14.93094 0.09811 15.58451 0.01387 15.773 -0.004 0.210 -4.234 0.071 -0.046 0.985 443900
0.03155 0.05223 0.17464 -2.659 0.924 -0.662 -0.8019 -0.1185 -0.0902 -0.5786 0.76890 14.99341 0.10195 15.44767 0.01314 15.761 -0.022 0.202 -4.234 0.072 -0.044 0.985 444000
0.04372 0.05418 0.17628 -2.849 0.893 -0.727 -0.7963 -0.1212 -0.0937 -0.5852 0.41508 15.10620 0.10215 15.67831 0.01478 15.779 -0.010 0.224 -4.234 0.068 -0.044 0.985 444100
0.03851 0.05541 0.17915 -2.838 0.813 -0.784 -0.7905 -0.1198 -0.0944 -0.5931 0.21709 15.16822 0.10025 15.69302 0.01327 15.794 -0.024 0.205 -4.233 0.064 -0.044 0.985 444200
0.03892 0.05639 0.18133 -2.957 0.832 -0.763 -0.7847 -0.1222 -0.0979 -0.5997 -0.13614 15.27104 0.10690 15.58304 0.01288 15.795 -0.016 0.197 -4.233 0.062 -0.043 0.985 444300
0.03805 0.05737 0.18364 -2.925 0.810 -0.783 -0.7787 -0.1204 -0.0985 -0.6078 -0.33394 15.32320 0.10919 15.65791 0.01129 15.809 -0.034 0.174 -4.232 0.059 -0.042 0.985 444400
0.03300 0.05957 0.18530 -2.983 0.754 -0.808 -0.7725 -0.1229 -0.1022 -0.6145 -0.70798 15.41605 0.11871 15.41468 0.01366 15.789 -0.037 0.206 -4.233 0.060 -0.040 0.985 444500
0.03855 0.06055 0.18776 -3.072 0.685 -0.786 -0.7662 -0.1210 -0.1027 -0.6227 -0.91611 15.46291 0.11928 15.69110 0.01258 15.806 -0.052 0.193 -4.232 0.057 -0.039 0.985 444600
0.03763 0.06275 0.18889 -3.139 0.650 -0.784 -0.7596 -0.1236 -0.1067 -0.6296 -1.30514 15.54294 0.12659 15.57990 0.01262 15.807 -0.048 0.193 -4.232 0.055 -0.038 0.985 444700
0.03760 0.06495 0.19010 -3.094 0.572 -0.735 -0.7529 -0.1216 -0.1071 -0.6379 -1.52382 15.58204 0.12921 15.73649 0.01423 15.828 -0.068 0.217 -4.231 0.050 -0.037 0.985 444800
0.04237 0.06592 0.19148 -3.202 0.526 -0.730 -0.7459 -0.1242 -0.1113 -0.6448 -1.92585 15.65017 0.13065 15.62234 0.01310 15.829 -0.063 0.202 -4.230 0.048 -0.036 0.985 444900
0.03387 0.06714 0.19380 -3.170 0.403 -0.792 -0.7388 -0.1222 -0.1119 -0.6533 -2.14984 15.68337 0.12928 15.41555 0.01238 15.799 -0.092 0.191 -4.231 0.051 -0.034 0.985 445000
0.04703 0.07032 0.19532 -3.225 0.409 -0.749 -0.7314 -0.1246 -0.1162 -0.6603 -2.55967 15.73179 0.13590 15.47026 0.01254 15.789 -0.098 0.192 -4.231 0.052 -0.032 0.985 445100
0.04095 0.07130 0.19929 -3.207 0.370 -0.718 -0.7237 -0.1227 -0.1169 -0.6690 -2.78882 15.75515 0.13824 15.60699 0.01505 15.802 -0.132 0.229 -4.230 0.050 -0.031 0.985 445200
0.04027 0.07349 0.20040 -3.443 0.219 -0.900 -0.7159 -0.1249 -0.1212 -0.6762 -3.21072 15.78924 0.13894 15.64318 0.01260 15.809 -0.134 0.195 -4.229 0.047 -0.030 0.985 445300
0.03817 0.07545 0.20287 -3.333 0.162 -0.741 -0.7079 -0.1227 -0.1218 -0.6848 -3.44661 15.80318 0.13887 15.57086 0.01420 15.807 -0.168 0.217 -4.229 0.047 -0.028 0.985 445400
0.03451 0.07764 0.20560 -3.503 0.189 -0.811 -0.6997 -0.1248 -0.1262 -0.6921 -3.88536 15.81966 0.13817 15.58225 0.01244 15.814 -0.175 0.192 -4.228 0.045 -0.027 0.985 445500
0.03871 0.07887 0.20726 -3.534 0.063 -0.743 -0.6912 -0.1224 -0.1267 -0.7009 -4.13105 15.82475 0.13858 15.47802 0.01531 15.803 -0.205 0.233 -4.228 0.046 -0.025 0.985 445600
0.03683 0.08081 0.20853 -3.514 0.021 -0.852 -0.6824 -0.1244 -0.1312 -0.7083 -4.57284 15.82496 0.13676 15.55189 0.01620 15.806 -0.224 0.248 -4.228 0.046 -0.024 0.985 445700
0.03812 0.08301 0.21057 -3.484 -0.138 -0.809 -0.6733 -0.1217 -0.1314 -0.7173 -4.81543 15.81789 0.13722 15.66714 0.01320 15.817 -0.269 0.207 -4.226 0.044 -0.022 0.985 445800
0.04388 0.08618 0.21184 -3.650 -0.163 -0.817 -0.6640 -0.1239 -0.1364 -0.7246 -5.27354 15.79720 0.13761 15.67551 0.01441 15.834 -0.284 0.221 -4.225 0.041 -0.022 0.985 445900
0.03415 0.08716 0.21432 -3.641 -0.245 -0.861 -0.6545 -0.1212 -0.1369 -0.7336 -5.52853 15.77735 0.13664 15.60678 0.01367 15.837 -0.330 0.211 -4.223 0.040 -0.019 0.985 446000
0.04854 0.09032 0.21570 -3.750 -0.469 -0.766 -0.6448 -0.1231 -0.1419 -0.7409 -5.99285 15.73289 0.13738 15.57847 0.01482 15.826 -0.345 0.227 -4.223 0.039 -0.018 0.985 446100
0.04312 0.09155 0.21738 -3.574 -0.490 -0.853 -0.6348 -0.1205 -0.1425 -0.7499 -6.24729 15.70256 0.13422 15.58298 0.01669 15.822 -0.405 0.256 -4.222 0.039 -0.016 0.985 446200
0.04372 0.09569 0.22056 -3.745 -0.580 -0.878 -0.6244 -0.1223 -0.1477 -0.7572 -6.71710 15.63443 0.13560 15.62201 0.01479 15.824 -0.434 0.230 -4.220 0.038 -0.015 0.985 446300
0.03967 0.09692 0.22330 -3.690 -0.653 -0.833 -0.6137 -0.1194 -0.1482 -0.7663 -6.97772 15.59045 0.13421 15.76760 0.01708 15.847 -0.494 0.263 -4.217 0.034 -0.013 0.985 446400
0.03482 0.09886 0.22620 -3.947 -0.825 -0.810 -0.6029 -0.1208 -0.1534 -0.7736 -7.45750 15.49237 0.12816 15.50157 0.01606 15.826 -0.517 0.249 -4.217 0.035 -0.012 0.985 446500
0.03703 0.10107 0.22788 -3.689 -0.848 -0.868 -0.5916 -0.1175 -0.1536 -0.7827 -7.72268 15.43450 0.12496 15.50767 0.01361 15.811 -0.589 0.214 -4.216 0.037 -0.008 0.985 446600
0.03521 0.10422 0.22940 -3.773 -1.051 -0.844 -0.5803 -0.1189 -0.1588 -0.7899 -8.20335 15.31543 0.12453 15.75165 0.01303 15.827 -0.629 0.202 -4.212 0.034 -0.006 0.985 446700
0.03414 0.10642 0.23053 -3.737 -1.226 -0.900 -0.5685 -0.1155 -0.1587 -0.7989 -8.46828 15.24336 0.12485 15.69128 0.01548 15.824 -0.699 0.237 -4.208 0.032 -0.003 0.985 446800
0.04190 0.10859 0.23180 -3.863 -1.241 -0.936 -0.5568 -0.1168 -0.1643 -0.8058 -8.95259 15.09667 0.11540 15.48034 0.01590 15.803 -0.742 0.245 -4.208 0.034 -0.001 0.985 446900
0.03332 0.10957 0.23390 -3.768 -1.375 -0.968 -0.5445 -0.1133 -0.1643 -0.8146 -9.22144 15.00841 0.11346 15.80286 0.01470 15.822 -0.815 0.228 -4.203 0.031 0.002 0.985 447000
0.04774 0.11273 0.23529 -3.865 -1.543 -0.917 -0.5322 -0.1144 -0.1701 -0.8214 -9.71175 14.82684 0.10659 15.60166 0.01537 15.811 -0.856 0.237 -4.201 0.031 0.005 0.985 447100
0.04150 0.11372 0.23832 -3.684 -1.665 -0.948 -0.5195 -0.1110 -0.1704 -0.8299 -9.97979 14.72135 0.10294 15.77868 0.01544 15.816 -0.936 0.239 -4.196 0.029 0.008 0.985 447200
0.03982 0.11809 0.24082 -3.828 -1.699 -0.844 -0.5067 -0.1119 -0.1762 -0.8364 -10.46844 14.51325 0.09670 15.68104 0.01606 15.818 -0.982 0.249 -4.192 0.027 0.010 0.985 447300
0.03467 0.11809 0.24468 -3.708 -1.816 -0.886 -0.4935 -0.1081 -0.1761 -0.8448 -10.73560 14.39254 0.09338 15.46935 0.01808 15.784 -1.066 0.278 -4.192 0.030 0.014 0.985 447400
0.03114 0.12124 0.24619 -3.715 -1.999 -0.860 -0.4805 -0.1086 -0.1817 -0.8511 -11.21908 14.15379 0.08793 15.70475 0.01616 15.785 -1.116 0.253 -4.188 0.029 0.016 0.985 447500
0.03103 0.12222 0.24719 -3.630 -2.131 -0.919 -0.4669 -0.1045 -0.1811 -0.8592 -11.48287 14.01278 0.08312 15.48662 0.01600 15.751 -1.197 0.248 -4.186 0.031 0.021 0.985 447600
0.03032 0.12536 0.24956 -3.608 -2.270 -0.991 -0.4536 -0.1049 -0.1866 -0.8651 -11.96541 13.74698 0.07610 15.52533 0.01562 15.729 -1.252 0.241 -4.185 0.033 0.025 0.985 447700
0.03024 0.12536 0.25079 -3.577 -2.317 -0.949 -0.4398 -0.1007 -0.1857 -0.8729 -12.22643 13.59033 0.07106 15.62151 0.01803 15.726 -1.332 0.276 -4.181 0.033 0.028 0.985 447800
0.03471 0.12849 0.25126 -3.589 -2.470 -0.932 -0.4264 -0.1009 -0.1916 -0.8782 -12.69810 13.28896 0.06389 15.65837 0.01806 15.727 -1.376 0.279 -4.178 0.032 0.031 0.985 447900
0.02637 0.12751 0.25331 -3.504 -2.541 -0.951 -0.4127 -0.0967 -0.1908 -0.8854 -12.95603 13.11633 0.06121 15.61909 0.01646 15.720 -1.448 0.256 -4.174 0.034 0.035 0.985 448000
0.03839 0.13162 0.25500 -3.415 -2.732 -0.856 -0.3994 -0.0968 -0.1968 -0.8902 -13.41757 12.78789 0.06243 15.55041 0.01765 15.700 -1.486 0.272 -4.172 0.034 0.038 0.985 448100
0.03225 0.13064 0.25701 -3.305 -2.791 -0.797 -0.3855 -0.0925 -0.1961 -0.8969 -13.66718 12.59829 0.06404 15.50439 0.01698 15.674 -1.548 0.264 -4.170 0.037 0.043 0.985 448200
0.02961 0.13377 0.25938 -3.434 -3.002 -0.876 -0.3720 -0.0924 -0.2021 -0.9012 -14.12012 12.23168 0.05612 15.51163 0.01717 15.662 -1.570 0.264 -4.169 0.038 0.046 0.985 448300
0.02105 0.13157 0.26168 -3.241 -2.945 -0.814 -0.3585 -0.0878 -0.2009 -0.9074 -14.36787 12.02416 0.05518 15.58306 0.01930 15.660 -1.627 0.296 -4.166 0.039 0.050 0.985 448400
0.02034 0.13494 0.26379 -3.232 -3.088 -0.736 -0.3451 -0.0873 -0.2066 -0.9114 -14.80314 11.63397 0.05558 15.43294 0.01743 15.640 -1.646 0.271 -4.166 0.042 0.054 0.985 448500
0.01832 0.13274 0.26525 -3.086 -3.254 -0.780 -0.3312 -0.0826 -0.2049 -0.9173 -15.03630 11.40736 0.05643 15.52432 0.01755 15.627 -1.688 0.271 -4.163 0.044 0.058 0.985 448600
0.01857 0.13684 0.26526 -3.074 -3.364 -0.828 -0.3179 -0.0819 -0.2103 -0.9209 -15.44875 10.98717 0.06310 15.45832 0.01790 15.614 -1.696 0.275 -4.163 0.045 0.062 0.985 448700
0.01711 0.13366 0.26540 -2.921 -3.400 -0.858 -0.3043 -0.0772 -0.2084 -0.9263 -15.67271 10.75109 0.06474 15.61944 0.01707 15.620 -1.731 0.263 -4.159 0.046 0.066 0.985 448800
0.02201 0.13679 0.26702 -2.763 -3.578 -0.857 -0.2911 -0.0763 -0.2141 -0.9293 -16.06672 10.30342 0.07476 15.47644 0.01867 15.601 -1.734 0.285 -4.157 0.047 0.069 0.985 448900
0.01656 0.13581 0.26867 -2.758 -3.650 -0.713 -0.2774 -0.0717 -0.2122 -0.9343 -16.27695 10.05000 0.07634 15.40093 0.01925 15.580 -1.750 0.295 -4.158 0.050 0.073 0.985 449000
0.02776 0.13892 0.26946 -2.755 -3.809 -0.742 -0.2642 -0.0707 -0.2180 -0.9368 -16.65378 9.57700 0.08673 15.49689 0.01717 15.581 -1.729 0.266 -4.156 0.051 0.077 0.985 449100
0.02232 0.13672 0.27110 -2.518 -3.727 -0.857 -0.2505 -0.0661 -0.2163 -0.9413 -16.85158 9.30937 0.08587 15.54263 0.01744 15.585 -1.752 0.267 -4.154 0.053 0.081 0.985 449200
0.01972 0.13985 0.27368 -2.478 -4.030 -0.808 -0.2373 -0.0648 -0.2222 -0.9435 -17.19417 8.80821 0.10323 15.52607 0.01702 15.584 -1.728 0.261 -4.151 0.054 0.084 0.985 449300
0.01100 0.13789 0.27476 -2.341 -3.914 -0.760 -0.2234 -0.0601 -0.2198 -0.9477 -17.37723 8.52726 0.10852 15.44788 0.01819 15.576 -1.739 0.278 -4.151 0.056 0.089 0.985 449400
0.01141 0.14101 0.27572 -2.241 -4.159 -0.811 -0.2102 -0.0587 -0.2252 -0.9495 -17.69824 8.00003 0.12402 15.58793 0.01616 15.585 -1.709 0.249 -4.147 0.057 0.092 0.985 449500
0.00584 0.13881 0.27639 -2.068 -4.153 -0.661 -0.1962 -0.0541 -0.2224 -0.9535 -17.86859 7.70485 0.12931 15.44905 0.01721 15.573 -1.705 0.263 -4.147 0.060 0.096 0.985 449600
0.00611 0.14193 0.27638 -1.992 -4.204 -0.705 -0.1830 -0.0523 -0.2276 -0.9550 -18.16194 7.16084 0.15181 15.56260 0.01766 15.585 -1.671 0.271 -4.144 0.060 0.099 0.985 449700
0.00477 0.13972 0.27551 -1.918 -4.225 -0.727 -0.1691 -0.0476 -0.2244 -0.9585 -18.31380 6.85453 0.15794 15.37110 0.01860 15.572 -1.661 0.284 -4.145 0.062 0.103 0.985 449800
0.00929 0.14284 0.27593 -1.855 -4.402 -0.756 -0.1559 -0.0458 -0.2297 -0.9596 -18.57920 6.29185 0.17433 15.58438 0.01857 15.596 -1.615 0.285 -4.142 0.063 0.105 0.985 449900
0.00480 0.13966 0.27547 -1.634 -4.368 -0.699 -0.1418 -0.0412 -0.2265 -0.9627 -18.71499 5.97791 0.17993 15.50987 0.01783 15.599 -1.599 0.275 -4.141 0.065 0.109 0.985 450000
0.01465 0.14498 0.27521 -1.580 -4.494 -0.941 -0.1283 -0.0390 -0.2320 -0.9634 -18.94213 5.39486 0.19937 15.48418 0.01732 15.606 -1.558 0.265 -4.140 0.066 0.111 0.985 450100
