# Wind Estimator
#
# Q = diag( 1.00000000 1.00000000 1.00000000 0.01000000 0.01000000 0.01000000 0.00000001 )
# R = diag( 0.25000000 0.25000000 0.25000000 0.25000000 0.00000400 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az q1 q2 q3 q4 vkx vky vkz va aoa u v w wx wy wz vas t
0.02473 0.19557 0.28494 2.663 -5.388 -1.893 -0.2720 0.0019 0.2739 0.9225 -20.96342 -7.84809 0.67922 17.76699 0.00531 17.994 -1.672 0.094 -4.791 0.044 -1.254 0.980 254300
0.01140 0.18824 0.28345 2.825 -5.200 -1.960 -0.2882 -0.0020 0.2664 0.9198 -20.77335 -8.25213 0.67461 18.00769 0.00215 18.117 -1.755 0.039 -4.779 0.080 -1.258 0.980 254400
0.02003 0.18910 0.28234 3.031 -5.213 -1.812 -0.3013 -0.0072 0.2714 0.9141 -20.40598 -8.96405 0.67004 17.61341 0.00271 17.966 -1.587 0.049 -4.791 0.034 -1.253 0.980 254500
0.00343 0.18594 0.28029 3.133 -4.969 -1.898 -0.3174 -0.0108 0.2637 0.9108 -20.19362 -9.34825 0.66691 17.82802 0.00237 18.039 -1.692 0.043 -4.794 0.036 -1.245 0.980 254600
0.01214 0.18486 0.27793 3.340 -4.837 -1.852 -0.3303 -0.0162 0.2682 0.9048 -19.77376 -10.02072 0.65102 18.03584 0.00470 18.174 -1.511 0.083 -4.774 0.053 -1.279 0.980 254700
0.00939 0.18145 0.27631 3.481 -4.574 -1.835 -0.3464 -0.0194 0.2607 0.9009 -19.53411 -10.38310 0.64576 18.03106 0.00332 18.187 -1.606 0.060 -4.767 0.079 -1.287 0.980 254800
0.01180 0.18134 0.27477 3.672 -4.634 -1.953 -0.3585 -0.0249 0.2650 0.8948 -19.07991 -11.02232 0.63052 17.79960 0.00489 18.103 -1.428 0.088 -4.762 0.047 -1.301 0.980 254900
0.01353 0.17499 0.27353 3.672 -4.323 -1.908 -0.3737 -0.0277 0.2574 0.8907 -18.82404 -11.36408 0.62521 17.79643 0.00222 18.080 -1.534 0.040 -4.769 0.031 -1.288 0.980 255000
0.02008 0.17807 0.27170 3.881 -4.307 -1.881 -0.3857 -0.0333 0.2617 0.8841 -18.33326 -11.96359 0.61154 18.04596 0.00520 18.221 -1.351 0.092 -4.752 0.040 -1.322 0.980 255100
0.01839 0.17172 0.27068 3.967 -4.070 -1.951 -0.4009 -0.0359 0.2546 0.8793 -18.05551 -12.28046 0.60628 17.86650 0.00207 18.143 -1.458 0.038 -4.756 0.031 -1.313 0.980 255200
0.01041 0.17481 0.27074 4.151 -4.038 -1.894 -0.4130 -0.0417 0.2588 0.8722 -17.52919 -12.83906 0.58465 17.84332 0.00205 18.137 -1.309 0.037 -4.750 0.008 -1.323 0.980 255300
-0.00412 0.16847 0.26941 4.175 -3.771 -1.901 -0.4280 -0.0437 0.2506 0.8672 -17.23232 -13.13252 0.57718 17.77687 0.00218 18.088 -1.425 0.040 -4.754 -0.014 -1.310 0.979 255400
0.00649 0.16741 0.26681 4.257 -3.610 -1.927 -0.4398 -0.0490 0.2539 0.8601 -16.67754 -13.64581 0.55533 18.06772 0.00365 18.239 -1.268 0.064 -4.740 0.002 -1.344 0.979 255500
-0.01094 0.16522 0.26586 4.300 -3.536 -1.961 -0.4541 -0.0506 0.2458 0.8549 -16.36891 -13.91977 0.54602 17.84935 0.00387 18.148 -1.365 0.071 -4.739 -0.013 -1.343 0.979 255600
-0.00344 0.16295 0.26391 4.420 -3.465 -1.873 -0.4656 -0.0558 0.2485 0.8475 -15.79351 -14.38771 0.52364 18.02409 0.00235 18.237 -1.210 0.042 -4.729 -0.004 -1.368 0.979 255700
-0.00730 0.15978 0.26120 4.448 -3.083 -1.930 -0.4800 -0.0570 0.2407 0.8416 -15.47260 -14.62968 0.51604 17.95576 0.00388 18.206 -1.323 0.071 -4.727 -0.003 -1.374 0.979 255800
-0.00190 0.15653 0.25829 4.643 -3.069 -1.853 -0.4905 -0.0623 0.2433 0.8345 -14.87602 -15.05506 0.48657 18.03955 0.00302 18.262 -1.147 0.054 -4.716 0.005 -1.402 0.979 255900
0.00179 0.15238 0.25681 4.586 -2.834 -1.871 -0.5042 -0.0632 0.2358 0.8284 -14.54483 -15.27750 0.47745 17.97599 0.00196 18.233 -1.244 0.036 -4.716 0.007 -1.405 0.979 256000
0.00419 0.15232 0.25553 4.831 -2.587 -1.956 -0.5149 -0.0687 0.2385 0.8206 -13.93654 -15.65004 0.45698 17.97132 0.00236 18.237 -1.099 0.042 -4.705 0.003 -1.425 0.979 256100
0.00579 0.14793 0.25309 4.645 -2.418 -1.821 -0.5283 -0.0694 0.2312 0.8140 -13.59812 -15.84541 0.45077 18.10530 0.00192 18.300 -1.195 0.035 -4.708 0.026 -1.436 0.979 256200
0.00064 0.14787 0.25253 4.747 -2.307 -1.783 -0.5383 -0.0750 0.2339 0.8062 -12.97810 -16.17234 0.42985 17.92204 0.00181 18.230 -1.047 0.033 -4.697 0.012 -1.449 0.979 256300
-0.01580 0.14373 0.25146 4.690 -2.085 -1.868 -0.5513 -0.0750 0.2260 0.7996 -12.63271 -16.34387 0.42254 17.99365 0.00168 18.248 -1.146 0.030 -4.698 0.017 -1.452 0.979 256400
-0.00385 0.14050 0.24991 4.921 -1.943 -1.759 -0.5611 -0.0799 0.2279 0.7917 -12.00539 -16.63069 0.40038 18.04879 0.00204 18.287 -0.995 0.036 -4.690 0.024 -1.476 0.979 256500
-0.02284 0.13831 0.24818 4.690 -1.750 -1.889 -0.5737 -0.0794 0.2201 0.7849 -11.66297 -16.78020 0.39092 18.18406 0.00250 18.359 -1.086 0.045 -4.697 0.057 -1.494 0.979 256600
-0.01117 0.13508 0.24446 4.819 -1.813 -1.780 -0.5833 -0.0841 0.2216 0.7769 -11.03144 -17.02203 0.36879 17.89976 0.00150 18.241 -0.952 0.028 -4.683 0.036 -1.505 0.979 256700
-0.01488 0.13289 0.24271 4.635 -1.413 -1.804 -0.5954 -0.0836 0.2143 0.7698 -10.68449 -17.14649 0.36167 18.27813 0.00076 18.407 -1.032 0.013 -4.698 0.082 -1.524 0.980 256800
-0.01046 0.12869 0.24017 4.690 -1.322 -1.773 -0.6041 -0.0884 0.2156 0.7620 -10.05455 -17.34669 0.33213 18.02509 -0.00134 18.318 -0.883 -0.024 -4.691 0.081 -1.535 0.980 256900
-0.00556 0.12553 0.23830 4.790 -1.175 -1.813 -0.6159 -0.0877 0.2088 0.7546 -9.70710 -17.44494 0.32474 17.92625 0.00104 18.250 -0.990 0.019 -4.685 0.066 -1.534 0.979 257000
-0.00126 0.12329 0.23677 4.725 -1.002 -1.832 -0.6247 -0.0925 0.2105 0.7463 -9.07963 -17.60424 0.30154 17.92792 0.00115 18.242 -0.871 0.020 -4.670 0.053 -1.550 0.979 257100
0.00148 0.11914 0.23541 4.656 -0.836 -1.760 -0.6356 -0.0917 0.2040 0.7389 -8.73912 -17.68467 0.29574 17.85745 0.00016 18.195 -0.973 0.003 -4.662 0.033 -1.545 0.979 257200
-0.00915 0.11911 0.23458 4.820 -0.814 -1.733 -0.6439 -0.0967 0.2056 0.7306 -8.11556 -17.80323 0.28412 17.91311 -0.00026 18.214 -0.840 -0.005 -4.651 0.025 -1.557 0.979 257300
-0.02107 0.11595 0.23390 4.606 -0.552 -1.775 -0.6548 -0.0952 0.1986 0.7230 -7.77163 -17.85538 0.27739 18.04852 0.00157 18.272 -0.930 0.028 -4.658 0.041 -1.570 0.979 257400
-0.00736 0.11152 0.23114 4.750 -0.460 -1.769 -0.6627 -0.0994 0.1995 0.7149 -7.15814 -17.94003 0.25491 17.92402 -0.00052 18.223 -0.797 -0.010 -4.649 0.038 -1.584 0.979 257500
-0.02611 0.11056 0.22913 4.519 -0.409 -1.717 -0.6730 -0.0975 0.1926 0.7074 -6.82222 -17.97965 0.24962 17.87388 0.00057 18.186 -0.891 0.011 -4.643 0.029 -1.586 0.979 257600
-0.01530 0.10613 0.22675 4.454 -0.258 -1.735 -0.6807 -0.1014 0.1933 0.6993 -6.22072 -18.03102 0.23203 18.04389 -0.00118 18.267 -0.756 -0.023 -4.647 0.046 -1.607 0.979 257700
-0.01487 0.10516 0.22446 4.522 -0.212 -1.731 -0.6904 -0.0996 0.1870 0.6917 -5.88955 -18.05067 0.22819 17.91459 0.00122 18.212 -0.833 0.022 -4.643 0.045 -1.616 0.979 257800
-0.01267 0.10196 0.22220 4.463 -0.093 -1.655 -0.6976 -0.1035 0.1877 0.6837 -5.29950 -18.06998 0.21298 17.90203 0.00115 18.200 -0.700 0.020 -4.632 0.042 -1.636 0.979 257900
-0.00760 0.10098 0.22154 4.247 0.138 -1.622 -0.7073 -0.1015 0.1818 0.6756 -4.98030 -18.07573 0.20991 17.87501 -0.00046 18.177 -0.803 -0.008 -4.628 0.037 -1.638 0.979 258000
-0.00349 0.09876 0.21879 4.352 0.101 -1.603 -0.7141 -0.1058 0.1827 0.6674 -4.40209 -18.06482 0.19493 17.91099 -0.00019 18.193 -0.676 -0.004 -4.622 0.040 -1.655 0.979 258100
-0.00059 0.09658 0.21840 4.219 0.266 -1.672 -0.7230 -0.1040 0.1772 0.6596 -4.08774 -18.05143 0.19191 17.88253 -0.00079 18.174 -0.757 -0.014 -4.622 0.039 -1.657 0.979 258200
-0.00909 0.09339 0.21729 4.233 0.414 -1.601 -0.7295 -0.1084 0.1782 0.6514 -3.52211 -18.00774 0.17739 17.97868 0.00070 18.219 -0.622 0.012 -4.623 0.053 -1.682 0.979 258300
-0.01999 0.09242 0.21672 4.287 0.465 -1.606 -0.7383 -0.1059 0.1723 0.6434 -3.21184 -17.97983 0.17454 18.03741 -0.00032 18.254 -0.686 -0.006 -4.640 0.073 -1.694 0.979 258400
-0.00949 0.08802 0.21413 4.162 0.605 -1.629 -0.7448 -0.1096 0.1726 0.6352 -2.65906 -17.91095 0.15966 17.92171 0.00078 18.205 -0.567 0.014 -4.636 0.079 -1.714 0.979 258500
-0.02587 0.08803 0.21305 4.142 0.640 -1.605 -0.7534 -0.1069 0.1670 0.6269 -2.35936 -17.86580 0.15525 17.90152 -0.00109 18.185 -0.658 -0.020 -4.639 0.081 -1.716 0.979 258600
-0.01744 0.08484 0.20974 4.049 0.826 -1.597 -0.7596 -0.1101 0.1672 0.6188 -1.82672 -17.77578 0.14513 17.96951 -0.00303 18.215 -0.539 -0.056 -4.647 0.094 -1.727 0.979 258700
-0.01808 0.08388 0.20661 3.866 0.866 -1.660 -0.7674 -0.1074 0.1618 0.6110 -1.54100 -17.72036 0.14270 18.04654 -0.00180 18.258 -0.601 -0.033 -4.667 0.113 -1.737 0.979 258800
-0.01384 0.08167 0.20507 3.890 0.892 -1.658 -0.7733 -0.1109 0.1622 0.6029 -1.02339 -17.60707 0.13575 17.80862 -0.00037 18.150 -0.493 -0.006 -4.651 0.106 -1.749 0.979 258900
-0.00806 0.07850 0.20209 3.886 0.939 -1.609 -0.7807 -0.1083 0.1572 0.5950 -0.74096 -17.54396 0.13299 17.94542 -0.00171 18.200 -0.555 -0.031 -4.661 0.114 -1.754 0.979 259000
-0.00347 0.07630 0.20150 3.861 1.074 -1.600 -0.7862 -0.1119 0.1576 0.5869 -0.24709 -17.40803 0.12053 17.89819 -0.00085 18.181 -0.447 -0.016 -4.659 0.119 -1.769 0.979 259100
0.00029 0.07533 0.20002 3.638 1.185 -1.612 -0.7936 -0.1094 0.1532 0.5786 0.02267 -17.32879 0.11785 17.79869 -0.00227 18.123 -0.542 -0.041 -4.651 0.112 -1.766 0.979 259200
-0.00509 0.07216 0.19850 3.622 1.194 -1.525 -0.7986 -0.1133 0.1537 0.5708 0.50209 -17.17370 0.11678 17.91480 -0.00096 18.170 -0.419 -0.018 -4.656 0.122 -1.782 0.979 259300
-0.01818 0.07217 0.19797 3.526 1.152 -1.619 -0.8056 -0.1103 0.1490 0.5627 0.76183 -17.08477 0.11633 17.88523 -0.00067 18.159 -0.495 -0.012 -4.662 0.126 -1.788 0.979 259400
-0.00731 0.06899 0.19656 3.730 1.375 -1.586 -0.8106 -0.1134 0.1491 0.5548 1.22409 -16.91770 0.10937 17.80248 -0.00074 18.116 -0.390 -0.013 -4.653 0.125 -1.799 0.979 259500
-0.02173 0.06998 0.19522 3.416 1.345 -1.500 -0.8174 -0.1102 0.1446 0.5467 1.47374 -16.82224 0.10685 17.92871 -0.00132 18.168 -0.465 -0.024 -4.668 0.135 -1.806 0.979 259600
-0.01329 0.06583 0.19215 3.415 1.388 -1.611 -0.8221 -0.1132 0.1445 0.5389 1.92260 -16.63322 0.09899 18.04995 -0.00335 18.236 -0.340 -0.062 -4.697 0.157 -1.821 0.979 259700
-0.01499 0.06584 0.19015 3.141 1.465 -1.518 -0.8286 -0.1102 0.1404 0.5306 2.16124 -16.52536 0.09769 17.88110 -0.00186 18.164 -0.420 -0.033 -4.703 0.161 -1.824 0.980 259800
-0.01273 0.06364 0.18887 3.231 1.558 -1.597 -0.8330 -0.1131 0.1404 0.5231 2.59046 -16.32632 0.08913 18.00981 -0.00279 18.220 -0.297 -0.052 -4.724 0.178 -1.840 0.980 259900
-0.00777 0.06267 0.18698 3.139 1.670 -1.595 -0.8389 -0.1100 0.1365 0.5152 2.82400 -16.21647 0.08804 17.89345 -0.00360 18.172 -0.361 -0.065 -4.731 0.181 -1.840 0.980 260000
-0.00550 0.06047 0.18570 3.223 1.604 -1.412 -0.8431 -0.1133 0.1367 0.5076 3.24002 -16.00356 0.09059 17.76274 -0.00036 18.104 -0.256 -0.006 -4.713 0.177 -1.852 0.980 260100
-0.00271 0.05950 0.18409 2.940 1.630 -1.575 -0.8487 -0.1106 0.1331 0.4997 3.46251 -15.88282 0.08640 17.72306 -0.00087 18.065 -0.339 -0.016 -4.696 0.169 -1.853 0.980 260200
-0.01123 0.05731 0.18323 3.072 1.699 -1.541 -0.8527 -0.1137 0.1333 0.4921 3.85887 -15.66116 0.07915 17.84073 -0.00306 18.112 -0.234 -0.056 -4.699 0.173 -1.862 0.980 260300
-0.01910 0.05830 0.18301 2.911 1.739 -1.552 -0.8584 -0.1101 0.1294 0.4840 4.06868 -15.53477 0.07784 18.03352 -0.00199 18.211 -0.292 -0.037 -4.735 0.189 -1.876 0.980 260400
-0.00837 0.05513 0.18063 2.982 1.801 -1.498 -0.8622 -0.1129 0.1293 0.4767 4.44452 -15.30289 0.07928 17.70285 -0.00259 18.065 -0.201 -0.046 -4.715 0.184 -1.878 0.980 260500
-0.02072 0.05514 0.17803 2.839 1.800 -1.500 -0.8674 -0.1095 0.1256 0.4689 4.64778 -15.17425 0.07897 17.94717 0.00002 18.163 -0.256 -0.001 -4.737 0.193 -1.893 0.980 260600
-0.01318 0.05099 0.17582 2.823 1.788 -1.594 -0.8710 -0.1120 0.1255 0.4616 5.01325 -14.93090 0.06909 17.78147 -0.00281 18.095 -0.158 -0.051 -4.731 0.193 -1.899 0.980 260700
-0.01265 0.05100 0.17377 2.523 1.747 -1.484 -0.8759 -0.1088 0.1222 0.4539 5.20582 -14.79898 0.06911 17.89011 -0.00148 18.138 -0.218 -0.027 -4.744 0.199 -1.908 0.980 260800
-0.01176 0.04881 0.17143 2.729 1.994 -1.540 -0.8792 -0.1114 0.1221 0.4468 5.55107 -14.54541 0.06769 17.78753 0.00011 18.091 -0.112 0.002 -4.738 0.201 -1.923 0.980 260900
-0.00774 0.04882 0.16967 2.429 1.833 -1.557 -0.8840 -0.1083 0.1191 0.4390 5.73698 -14.40468 0.06765 17.76090 -0.00153 18.068 -0.186 -0.028 -4.733 0.199 -1.925 0.980 261000
-0.00671 0.04566 0.16855 2.471 1.972 -1.601 -0.8872 -0.1110 0.1190 0.4317 6.06741 -14.14419 0.05989 17.86032 -0.00263 18.109 -0.082 -0.048 -4.745 0.205 -1.935 0.980 261100
-0.00484 0.04567 0.16732 2.478 1.978 -1.580 -0.8917 -0.1080 0.1161 0.4240 6.24290 -14.00076 0.05712 17.88420 -0.00279 18.127 -0.140 -0.051 -4.762 0.210 -1.941 0.980 261200
-0.00918 0.04349 0.16665 2.352 2.005 -1.520 -0.8947 -0.1107 0.1162 0.4169 6.55064 -13.73933 0.05838 17.83869 -0.00096 18.107 -0.047 -0.018 -4.768 0.215 -1.956 0.980 261300
-0.01689 0.04472 0.16567 2.420 1.870 -1.563 -0.8990 -0.1070 0.1131 0.4093 6.71938 -13.59706 0.05896 17.80615 -0.00113 18.092 -0.110 -0.020 -4.771 0.217 -1.961 0.980 261400
-0.00727 0.04034 0.16441 2.299 2.021 -1.521 -0.9018 -0.1093 0.1128 0.4026 7.01233 -13.33393 0.05873 17.78134 -0.00262 18.074 -0.016 -0.047 -4.770 0.218 -1.966 0.980 261500
-0.01730 0.04036 0.16250 2.157 1.934 -1.612 -0.9058 -0.1059 0.1100 0.3953 7.16803 -13.18644 0.05767 18.02229 -0.00252 18.190 -0.053 -0.047 -4.810 0.227 -1.976 0.980 261600
-0.01099 0.03817 0.16044 2.013 2.169 -1.534 -0.9084 -0.1081 0.1098 0.3886 7.44655 -12.91616 0.05138 17.79578 -0.00170 18.095 0.037 -0.030 -4.808 0.229 -1.986 0.980 261700
-0.01241 0.03819 0.15841 1.975 1.972 -1.508 -0.9123 -0.1049 0.1073 0.3810 7.59536 -12.76628 0.05051 17.90732 -0.00210 18.140 -0.021 -0.039 -4.827 0.232 -1.993 0.980 261800
-0.00921 0.03625 0.15701 2.028 1.996 -1.469 -0.9149 -0.1072 0.1071 0.3741 7.85857 -12.48688 0.05079 17.92695 -0.00455 18.155 0.075 -0.083 -4.849 0.237 -1.998 0.980 261900
-0.00418 0.03627 0.15536 1.970 2.000 -1.630 -0.9185 -0.1041 0.1047 0.3667 8.00056 -12.33495 0.04816 17.91610 -0.00162 18.157 0.022 -0.030 -4.867 0.240 -2.008 0.980 262000
-0.00320 0.03506 0.15400 1.991 2.018 -1.554 -0.9208 -0.1065 0.1047 0.3602 8.24832 -12.06374 0.04799 17.69167 -0.00291 18.046 0.094 -0.052 -4.846 0.240 -2.009 0.980 262100
-0.00132 0.03508 0.15276 1.995 2.157 -1.551 -0.9243 -0.1037 0.1025 0.3528 8.38357 -11.91125 0.04886 17.86269 -0.00114 18.113 0.039 -0.022 -4.857 0.241 -2.018 0.980 262200
-0.00345 0.03314 0.15205 1.870 2.162 -1.481 -0.9265 -0.1064 0.1025 0.3462 8.61736 -11.62872 0.04917 17.89165 -0.00416 18.131 0.132 -0.076 -4.874 0.244 -2.023 0.980 262300
-0.01321 0.03414 0.15208 1.785 1.994 -1.516 -0.9298 -0.1032 0.1003 0.3389 8.74548 -11.47324 0.05028 17.99757 -0.00317 18.191 0.086 -0.058 -4.907 0.246 -2.031 0.980 262400
-0.00591 0.03195 0.15014 1.770 2.092 -1.618 -0.9319 -0.1052 0.1000 0.3324 8.97231 -11.19177 0.04858 17.88664 -0.00046 18.149 0.174 -0.008 -4.915 0.250 -2.047 0.980 262500
-0.01496 0.03197 0.14811 1.745 1.934 -1.565 -0.9350 -0.1019 0.0978 0.3253 9.09268 -11.04025 0.04795 17.57057 -0.00173 17.990 0.082 -0.030 -4.873 0.249 -2.039 0.980 262600
-0.00863 0.03004 0.14629 1.674 2.115 -1.469 -0.9370 -0.1039 0.0975 0.3189 9.30044 -10.75716 0.04882 17.91550 -0.00240 18.126 0.179 -0.045 -4.894 0.251 -2.049 0.980 262700
-0.00907 0.03006 0.14413 1.573 1.930 -1.529 -0.9399 -0.1009 0.0956 0.3118 9.41242 -10.60248 0.04949 17.81314 -0.00413 18.095 0.115 -0.074 -4.899 0.251 -2.044 0.980 262800
-0.00553 0.02885 0.14367 1.626 2.167 -1.483 -0.9418 -0.1029 0.0954 0.3056 9.61157 -10.32170 0.05017 17.80732 -0.00294 18.086 0.197 -0.053 -4.901 0.253 -2.049 0.980 262900
-0.00172 0.02886 0.14194 1.571 2.109 -1.511 -0.9445 -0.0999 0.0936 0.2986 9.71638 -10.16759 0.05138 17.61673 -0.00207 17.990 0.118 -0.036 -4.873 0.253 -2.045 0.980 263000
0.00145 0.02669 0.14053 1.508 2.141 -1.635 -0.9462 -0.1023 0.0935 0.2924 9.90179 -9.88358 0.04889 17.76318 -0.00491 18.038 0.198 -0.089 -4.875 0.254 -2.043 0.980 263100
0.00348 0.02670 0.14026 1.392 2.050 -1.495 -0.9487 -0.0997 0.0919 0.2855 10.00102 -9.72804 0.04956 17.81833 -0.00412 18.070 0.147 -0.075 -4.887 0.253 -2.044 0.980 263200
-0.00183 0.02477 0.13996 1.413 2.182 -1.518 -0.9503 -0.1021 0.0918 0.2794 10.17555 -9.44276 0.04855 17.97217 -0.00356 18.149 0.245 -0.066 -4.921 0.253 -2.056 0.980 263300
-0.00747 0.02577 0.13946 1.411 2.158 -1.507 -0.9528 -0.0991 0.0901 0.2724 10.26681 -9.28536 0.05000 17.57158 -0.00192 17.967 0.164 -0.033 -4.888 0.257 -2.054 0.980 263400
-0.00116 0.02480 0.13765 1.331 2.123 -1.495 -0.9543 -0.1010 0.0900 0.2665 10.43235 -9.00592 0.04873 17.78620 -0.00211 18.041 0.241 -0.039 -4.893 0.258 -2.064 0.980 263500
-0.00789 0.02482 0.13630 1.173 2.072 -1.573 -0.9566 -0.0980 0.0884 0.2598 10.51898 -8.85448 0.04813 17.80297 -0.00313 18.058 0.186 -0.057 -4.903 0.257 -2.068 0.980 263600
-0.00242 0.02362 0.13559 1.196 2.145 -1.493 -0.9580 -0.1000 0.0882 0.2538 10.67362 -8.57357 0.04904 17.65985 -0.00396 17.988 0.252 -0.071 -4.889 0.260 -2.067 0.980 263700
-0.00172 0.02364 0.13450 1.153 2.107 -1.421 -0.9601 -0.0973 0.0867 0.2472 10.75499 -8.42066 0.05092 17.69034 -0.00329 17.991 0.194 -0.059 -4.883 0.260 -2.066 0.980 263800
0.00047 0.02171 0.13323 1.188 2.086 -1.454 -0.9615 -0.0995 0.0864 0.2413 10.89601 -8.13669 0.05664 17.75696 -0.00203 18.018 0.271 -0.037 -4.888 0.261 -2.074 0.980 263900
0.00251 0.02271 0.13296 1.174 2.124 -1.496 -0.9635 -0.0970 0.0851 0.2344 10.97062 -7.97825 0.05970 17.63452 -0.00226 17.960 0.202 -0.040 -4.876 0.264 -2.073 0.980 264000
0.00579 0.02053 0.13253 1.131 2.217 -1.492 -0.9647 -0.0993 0.0850 0.2284 11.10295 -7.69795 0.05902 17.60922 -0.00341 17.932 0.262 -0.061 -4.862 0.266 -2.071 0.980 264100
0.00662 0.02177 0.13242 0.974 2.115 -1.600 -0.9666 -0.0969 0.0839 0.2219 11.17344 -7.54592 0.05905 17.64160 -0.00276 17.939 0.199 -0.050 -4.856 0.267 -2.071 0.980 264200
0.00442 0.02057 0.13147 1.096 2.030 -1.514 -0.9677 -0.0993 0.0836 0.2161 11.29700 -7.26573 0.05882 17.61195 -0.00262 17.921 0.264 -0.047 -4.847 0.270 -2.074 0.980 264300
-0.00202 0.02059 0.13230 0.986 1.996 -1.567 -0.9695 -0.0968 0.0824 0.2095 11.36249 -7.11006 0.05882 17.66038 -0.00279 17.938 0.207 -0.050 -4.848 0.270 -2.074 0.980 264400
0.00332 0.01963 0.13061 0.985 2.151 -1.451 -0.9706 -0.0989 0.0822 0.2037 11.47940 -6.83323 0.05864 17.82030 -0.00280 18.017 0.290 -0.051 -4.873 0.266 -2.085 0.980 264500
-0.00105 0.02063 0.13019 1.045 2.086 -1.581 -0.9722 -0.0964 0.0812 0.1971 11.54678 -6.67874 0.06010 17.73491 -0.00397 17.994 0.240 -0.071 -4.884 0.264 -2.085 0.980 264600
0.00086 0.01870 0.12870 0.856 2.167 -1.609 -0.9732 -0.0984 0.0808 0.1915 11.64736 -6.40266 0.06558 17.65383 -0.00223 17.947 0.305 -0.040 -4.880 0.267 -2.090 0.980 264700
0.00181 0.01970 0.12759 0.891 2.082 -1.475 -0.9748 -0.0959 0.0797 0.1848 11.70248 -6.24947 0.06850 17.58096 -0.00396 17.904 0.235 -0.071 -4.868 0.269 -2.082 0.980 264800
0.00373 0.01874 0.12611 0.817 2.115 -1.510 -0.9757 -0.0982 0.0794 0.1791 11.80134 -5.96550 0.06806 17.70118 -0.00127 17.951 0.308 -0.024 -4.875 0.270 -2.093 0.980 264900
0.00578 0.01974 0.12584 0.688 2.004 -1.558 -0.9772 -0.0960 0.0785 0.1725 11.85271 -5.80983 0.06783 17.64144 -0.00374 17.926 0.247 -0.067 -4.875 0.269 -2.090 0.980 265000
0.00712 0.01878 0.12567 0.771 2.173 -1.526 -0.9780 -0.0982 0.0782 0.1667 11.94399 -5.53086 0.06817 17.86557 -0.00125 18.033 0.333 -0.024 -4.908 0.262 -2.106 0.980 265100
0.00795 0.01880 0.12555 0.776 2.026 -1.559 -0.9794 -0.0960 0.0773 0.1602 11.99272 -5.37678 0.06823 17.54458 -0.00281 17.895 0.259 -0.049 -4.890 0.269 -2.102 0.980 265200
0.00698 0.01760 0.12469 0.661 2.062 -1.534 -0.9801 -0.0982 0.0771 0.1546 12.07675 -5.10562 0.06854 17.73789 -0.00241 17.967 0.328 -0.044 -4.903 0.266 -2.109 0.980 265300
0.00248 0.01762 0.12527 0.785 2.034 -1.446 -0.9814 -0.0958 0.0761 0.1482 12.12065 -4.95517 0.07041 17.78027 -0.00343 18.002 0.281 -0.062 -4.922 0.259 -2.111 0.980 265400
0.00697 0.01667 0.12468 0.728 2.168 -1.426 -0.9820 -0.0979 0.0757 0.1427 12.19658 -4.68150 0.07073 17.74134 -0.00187 17.990 0.352 -0.034 -4.932 0.258 -2.120 0.980 265500
0.00332 0.01767 0.12416 0.763 1.974 -1.476 -0.9832 -0.0956 0.0748 0.1362 12.23676 -4.52891 0.07054 17.71082 -0.00286 17.978 0.294 -0.051 -4.938 0.255 -2.120 0.980 265600
0.00668 0.01550 0.12249 0.663 2.158 -1.639 -0.9838 -0.0978 0.0744 0.1306 12.30039 -4.25127 0.07430 17.75146 -0.00385 17.992 0.365 -0.069 -4.951 0.251 -2.120 0.980 265700
0.00655 0.01772 0.12250 0.567 2.141 -1.536 -0.9849 -0.0956 0.0735 0.1243 12.33264 -4.09808 0.07950 17.92176 -0.00210 18.081 0.338 -0.039 -4.988 0.235 -2.129 0.980 265800
0.00848 0.01555 0.12127 0.505 2.096 -1.493 -0.9854 -0.0977 0.0732 0.1188 12.39258 -3.82685 0.07955 17.74528 -0.00343 18.011 0.397 -0.061 -4.994 0.234 -2.130 0.980 265900
0.00956 0.01678 0.12112 0.520 2.104 -1.403 -0.9864 -0.0956 0.0725 0.1124 12.42614 -3.67667 0.07984 17.54033 -0.00234 17.905 0.319 -0.041 -4.969 0.245 -2.124 0.980 266000
0.01380 0.01559 0.12057 0.463 2.163 -1.580 -0.9868 -0.0979 0.0721 0.1070 12.47635 -3.40602 0.07964 17.74167 -0.00344 17.980 0.388 -0.062 -4.978 0.242 -2.126 0.980 266100
0.01366 0.01561 0.12058 0.482 2.039 -1.528 -0.9877 -0.0961 0.0714 0.1007 12.50376 -3.25678 0.07837 17.81179 -0.00313 18.027 0.342 -0.057 -4.997 0.233 -2.129 0.980 266200
0.01160 0.01563 0.12084 0.467 2.100 -1.506 -0.9880 -0.0985 0.0710 0.0952 12.54777 -2.98664 0.08726 17.56561 -0.00467 17.911 0.384 -0.083 -4.980 0.242 -2.120 0.980 266300
0.00736 0.01688 0.12139 0.356 2.079 -1.629 -0.9889 -0.0963 0.0702 0.0890 12.56943 -2.83557 0.08743 17.73112 -0.00356 17.973 0.338 -0.065 -4.988 0.236 -2.119 0.980 266400
